,link,text,date,No_of_Likes,No_of_tweets
506,https://twitter.com/nytimes/status/1818255285389058245#m,Kamala Harris is making plans to announce a running mate by August 7. Here's a look at how the top contenders match up on political skills that matter most. https://nyti.ms/3StuOtX,"Jul 30, 2024 · 12:00 PM UTC",131,75
507,https://twitter.com/nytimes/status/1818251477250433137#m,From @TheAthletic: It is another huge day in Paris at the 2024 Olympics as one of the marquee events takes place with the women’s gymnastics team final. But the day did not begin in ideal circumstances. https://nyti.ms/3yjw0JB,"Jul 30, 2024 · 11:45 AM UTC",75,15
508,https://twitter.com/nytimes/status/1818249017580458007#m,"England and Wales braced for considerable heat on Tuesday, with meteorologists warning it would be the hottest day of the year so far. Few people in Britain have air conditioning at home, and much of the country’s housing stock was built to retain heat. https://nyti.ms/3Wnz6o1","Jul 30, 2024 · 11:35 AM UTC",64,23
509,https://twitter.com/nytimes/status/1818247720185774316#m,"Chinese electric vehicle manufacturers are stampeding into Thailand, a key industry hub, as Europe and the U.S. wield tariffs to keep them out. https://nyti.ms/46pKp3I","Jul 30, 2024 · 11:30 AM UTC",60,19
510,https://twitter.com/nytimes/status/1818240175043948982#m,"From @TheAthletic: Brazilian surfer Gabriel Medina scored a historic 9.90, the highest single wave score in Olympic history, advancing to the men's quarterfinals. A photographer tracking him produced an iconic photo: https://nyti.ms/46pGIem","Jul 30, 2024 · 11:00 AM UTC",935,30
511,https://twitter.com/nytimes/status/1818236365571531255#m,"What is Kamala Harris looking for in a running mate? On today's episode of ""The Daily,"" our reporter takes us inside the V.P.'s search for a V.P. https://nyti.ms/46sTed9","Jul 30, 2024 · 10:45 AM UTC",63,50
512,https://twitter.com/nytimes/status/1818232614454448523#m,"Listen to “The Headlines,” which brings you the biggest stories of the day from the New York Times reporters who are covering them, all in about five minutes. https://nyti.ms/4dpIbDt","Jul 30, 2024 · 10:30 AM UTC",42,28
513,https://twitter.com/nytimes/status/1818228807146348705#m,Here’s a look at some of the highlights worth watching from late-night TV. https://nyti.ms/3Ae0rkX,"Jul 30, 2024 · 10:15 AM UTC",76,20
514,https://twitter.com/nytimes/status/1818220005718098166#m,"Plug-and-play solar panels are popping up in yards and on balcony railings across Germany, driven by bargain prices and looser regulations. https://nyti.ms/4d43j2o","Jul 30, 2024 · 9:40 AM UTC",97,17
515,https://twitter.com/nytimes/status/1818212449507516427#m,"Two Chinese athletes, one of whom was named to the Olympic team in Paris, tested positive in 2022 for a banned steroid. China blamed tainted hamburgers for the trace amounts detected, as it had after previous positive tests. https://nyti.ms/3zWcjIf","Jul 30, 2024 · 9:10 AM UTC",97,33
516,https://twitter.com/nytimes/status/1818197360544997719#m,"A video call with 60,000 self-professed ""White Dudes for Harris"" showed the breadth of Democratic support for Kamala Harris's candidacy, and the ways the party is learning to make fun of itself. https://nyti.ms/3A44ArK","Jul 30, 2024 · 8:10 AM UTC",286,201
517,https://twitter.com/nytimes/status/1818182256365560062#m,"At least 23 people were killed in the southern Indian state of Kerala after landslides triggered by heavy rains struck an area with rugged, hilly terrain. The death toll was expected to rise. https://nyti.ms/4d2SkGr","Jul 30, 2024 · 7:10 AM UTC",56,18
518,https://twitter.com/nytimes/status/1818167175149932684#m,"As sales of its electric cars have fallen, Tesla and its chief executive, Elon Musk, have sought to convince Wall Street that the company’s future lies not in the grinding business of making and selling cars but in the far more exciting world of AI. https://nyti.ms/46uWswK","Jul 30, 2024 · 6:10 AM UTC",129,63
519,https://twitter.com/nytimes/status/1818155565949862120#m,"The sudden near-disappearance of vultures in India about two decades ago led to more than half a million excess human deaths over five years, according to a forthcoming study in the American Economic Review. https://nyti.ms/3YnLAOW","Jul 30, 2024 · 5:24 AM UTC",153,21
520,https://twitter.com/nytimes/status/1818142011033055536#m,"Olympics organizers postponed the men’s individual triathlon race that had been scheduled for Tuesday morning, saying water-quality tests had shown that the Seine, the river that traverses Paris, was unsafe to swim in. https://nyti.ms/3y99t2j","Jul 30, 2024 · 4:30 AM UTC",119,48
521,https://twitter.com/nytimes/status/1818136953331618223#m,"El certificado de defunción de Sinead O’Connor, la famosa cantante irlandesa que murió a los 56 años el verano pasado, revela que falleció a causa de la enfermedad pulmonar obstructiva crónica y asma bronquial. https://nyti.ms/4fkAO21","Jul 30, 2024 · 4:10 AM UTC",49,14
522,https://twitter.com/nytimes/status/1818131928886714779#m,"High levels of Covid appear to be circulating in the U.S., according to new data from the CDC. Here’s what to know about symptoms, testing and treatment. https://nyti.ms/3WHiqci","Jul 30, 2024 · 3:50 AM UTC",127,46
523,https://twitter.com/EricSchmittNYT/status/1817168840465272977#m,Kremlin suspicions that Ukraine was preparing a covert attack against Russia prompted an unusual conversation between two top U.S. & Russian officials  https://www.nytimes.com/2024/07/26/us/politics/austin-russia-ukraine-defense-plot.html?smid=tw-share,"Jul 27, 2024 · 12:03 PM UTC",339,36
524,https://twitter.com/nytimes/status/1818121926708986340#m,"A critically endangered wild horse named Bullwinkle was euthanized on Saturday after it was struck by an off-road vehicle on a beach on the Outer Banks in North Carolina and sustained traumatic injuries, officials said. https://nyti.ms/4c3TSyO","Jul 30, 2024 · 3:10 AM UTC",110,40
525,https://twitter.com/nytimes/status/1818119351930618166#m,"Francine Pascal, a former soap-opera scriptwriter who conjured up an entire literary universe in her mega-best-selling “Sweet Valley High” series of young-adult novels, died on Sunday. She was 92. https://nyti.ms/3yijs5j","Jul 30, 2024 · 3:00 AM UTC",343,11
526,https://twitter.com/nytimes/status/1818114316144464090#m,"Two meteor showers are reaching their peak this week. They are the Southern Delta Aquarids and the Alpha Capricornids. The Perseids, one of the best shows of the year, are also ramping up.   Here's how and when to watch these meteor showers. https://nyti.ms/3A74H64","Jul 30, 2024 · 2:40 AM UTC",135,16
527,https://twitter.com/nytimes/status/1818109269964656733#m,"After months of roaring around Seattle in a souped-up Dodge Charger Hellcat SRT, drawing furious complaints and unpaid fines, Miles Hudson was led out of court on Monday in handcuffs. https://nyti.ms/4d713HN","Jul 30, 2024 · 2:20 AM UTC",100,17
528,https://twitter.com/nytimes/status/1818105513336274990#m,"Breaking News: William Calley, the only American convicted in the Vietnam War atrocity known as the My Lai massacre, has died at 80. https://nyti.ms/3WIHQ9K","Jul 30, 2024 · 2:05 AM UTC",331,68
529,https://twitter.com/nytimes/status/1818104245821776100#m,"“These guys are just weird,” Gov. Tim Walz of Minnesota has said of the Republican ticket. https://nyti.ms/4do1nBC","Jul 30, 2024 · 2:00 AM UTC",359,85
530,https://twitter.com/nytimes/status/1818099220563316814#m,"Sunisa Lee, the all-around gold medalist in women's gymnastics at the Tokyo Olympics, overcame personal strife, family expectations and serious illness to get to Paris. ""A year ago, I didn’t even think this was possible,"" she said. https://nyti.ms/4fq3Q09","Jul 30, 2024 · 1:40 AM UTC",185,18
531,https://twitter.com/nytimes/status/1818094185863405628#m,A New York judge decided against imposing an outside monitor on the National Rifle Association on Monday. https://nyti.ms/4d1y6x0,"Jul 30, 2024 · 1:20 AM UTC",49,19
532,https://twitter.com/kevinroose/status/1817951331875013074#m,"""Our Instagram is exploding right now.""  ""Across the board, everything has gone up.""  ""Viral gold.""  I talked to a bunch of left-wing meme makers whose pages are popping off again thanks to Kamala Harris, after a few years of steep decline under Biden.  https://www.nytimes.com/2024/07/28/technology/kamala-harris-memes.html","Jul 29, 2024 · 3:52 PM UTC",194,48
533,https://twitter.com/nytimes/status/1818089180339028199#m,"President Biden said on Monday that he would push for legislation that would bring major changes to the Supreme Court, including imposing term limits and creating an enforceable code of ethics on the justices. https://nyti.ms/4caMQYV","Jul 30, 2024 · 1:00 AM UTC",463,93
534,https://twitter.com/nytimes/status/1818087646637277694#m,"From @TheAthletic: Brazilian surfer Gabriel Medina scored a historic 9.90, the highest single wave score in Olympic history, advancing to the men's quarterfinals. A photographer tracking him produced one of the most iconic photos from the Paris Games. https://nyti.ms/3LGjmYm","Jul 30, 2024 · 12:54 AM UTC",2366,74
535,https://twitter.com/nytimes/status/1818084111535206666#m,From @TheAthletic: An Olympics broadcaster has dropped one of its commentators after a sexist remark was made during commentary of the swimming competition. https://nyti.ms/3y8X52j,"Jul 30, 2024 · 12:40 AM UTC",74,28
536,https://twitter.com/tarasbernard/status/1817961870181155194#m,"An inside look at how one group of cybercriminals convinced a retired lawyer they needed his help. Since the ""bad guys"" in this context are so elusive, education and heightened awareness are our best defense for now. More to come. https://www.nytimes.com/2024/07/29/business/retirement-savings-scams.html","Jul 29, 2024 · 4:34 PM UTC",43,14
537,https://twitter.com/nytimes/status/1818076561850949874#m,"Erica Ash, an actress and comedian known for her roles in “Real Husbands of Hollywood” and on the sketch comedy show “Mad TV,”  died on Sunday. She was 46. https://nyti.ms/3WEnnmh","Jul 30, 2024 · 12:10 AM UTC",68,12
538,https://twitter.com/nytimes/status/1818074597570326774#m,"One of El Chapo’s sons ambushed a fellow drug cartel leader in Mexico and handed him over to the U.S., officials now say. https://nyti.ms/3Wstlpa","Jul 30, 2024 · 12:02 AM UTC",85,18
539,https://twitter.com/nytimes/status/1818069002775609376#m,"Three people have been arrested and two others are being sought to face murder charges for the gang-related shooting in Tampa, Florida, last month of the rapper known as Julio Foolio, officials said on Monday. https://nyti.ms/3Yjvk1z","Jul 29, 2024 · 11:40 PM UTC",41,18
540,https://twitter.com/alanfeuer/status/1818050780240216408#m,Just in: The latest twist in the wild story of the arrest last week of Sinaloa cartel leader Mayo Zambada w/@Nataliekitro https://www.nytimes.com/2024/07/29/world/americas/sinalo-cartel-el-mayo-joaquin-guzman-lopez.html,"Jul 29, 2024 · 10:27 PM UTC",90,6
541,https://twitter.com/nytimes/status/1818063969870860356#m,From @TheAthletic: There has been plenty of drama on the third day of the #OlympicGames. Here's what you missed: https://nyti.ms/4d1uxH6,"Jul 29, 2024 · 11:20 PM UTC",367,20
542,https://twitter.com/nytimes/status/1818061458401374570#m,Breaking News: Gov. Roy Cooper of North Carolina is said to have taken himself out of the running to be Kamala Harris’s running mate. https://nyti.ms/4dnmQuI,"Jul 29, 2024 · 11:10 PM UTC",242,78
543,https://twitter.com/ShaneGoldmacher/status/1818057497543954620#m,NEWS w/ @reidepstein:  Gov. Roy Cooper of NC has withdrawn from Vice President Kamala Harris's running mate sweepstakes https://www.nytimes.com/2024/07/29/us/politics/roy-cooper-kamala-harris-vp.html,"Jul 29, 2024 · 10:54 PM UTC",466,64
544,https://twitter.com/nytimes/status/1818054534687502788#m,"How crowded are New York’s sidewalks? A researcher gathered data on all of the people, benches, trees, trash cans, bus shelters, bicycle racks and fire hydrants to find out. https://nyti.ms/4d1jo9c","Jul 29, 2024 · 10:42 PM UTC",47,20
545,https://twitter.com/nytimes/status/1818051458052284661#m,"President Biden detailed a proposal to overhaul the Supreme Court, warning that the court was pushing an “extreme and unchecked” agenda. https://nyti.ms/3WFGJaL","Jul 29, 2024 · 10:30 PM UTC",315,81
546,https://twitter.com/NYTimesCohen/status/1817922217910338006#m,"Olympic Ceremony Put a Changing France on Full Display. Aya Nakamura, the French Malian singer, redefined what it is to be French at the gates of the Académie Française: https://www.nytimes.com/2024/07/29/world/europe/olympic-ceremony-france-singer-aya-nakamura.html?smid=tw-share","Jul 29, 2024 · 1:56 PM UTC",143,25
547,https://twitter.com/nytimes/status/1818043918111387952#m,"The U.S. and many Latin American countries denounced the results of Venezuela’s presidential election, in which the authoritarian leader Nicolás Maduro declared victory in the face of accusations of widespread fraud. https://nyti.ms/4foNnJB","Jul 29, 2024 · 10:00 PM UTC",217,49
